roll_number,student_name,programme,department,batch,section,course_code,course_name,semester,academic_year,total_marks,grade,grade_point,result_status
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB036,Student B36,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB037,Student B37,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB038,Student B38,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB039,Student B39,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB040,Student B40,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB041,Student B41,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB042,Student B42,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB043,Student B43,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB044,Student B44,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB045,Student B45,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB046,Student B46,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB047,Student B47,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB048,Student B48,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB049,Student B49,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB050,Student B50,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB051,Student B51,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB052,Student B52,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB053,Student B53,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB054,Student B54,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB055,Student B55,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB056,Student B56,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB057,Student B57,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB058,Student B58,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB059,Student B59,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB060,Student B60,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB061,Student B61,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB062,Student B62,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB063,Student B63,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB064,Student B64,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB065,Student B65,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB066,Student B66,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB067,Student B67,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB068,Student B68,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB069,Student B69,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB070,Student B70,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS202,Course CS202,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS203,Course CS203,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS204,Course CS204,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS205,Course CS205,6,2025-26,82.0,A+,9.0,PASS
25CSB071,Student B71,B.Tech,Computer Science & Engineering,2025,B,CS206,Course CS206,6,2025-26,82.0,A+,9.0,PASS
25CSB072,Student B72,B.Tech,Computer Science & Engineering,2025,B,CS201,Course CS201,6,2025-26,82.0,A+,9.0,PASS
